,Latitude,Longitude,Preds
49777,41.957799,-87.930995,1
49826,41.95477,-87.73089,1
49827,41.95477,-87.73089,1
49828,41.95477,-87.73089,1
49829,41.95477,-87.73089,1
49830,41.95477,-87.73089,1
49831,41.95477,-87.73089,1
49832,41.95477,-87.73089,1
49833,41.95477,-87.73089,1
49842,41.94828,-87.74134000000001,1
49843,41.94828,-87.74134000000001,1
49844,41.94828,-87.74134000000001,1
49845,41.94828,-87.74134000000001,1
49846,41.94828,-87.74134000000001,1
49847,41.94828,-87.74134000000001,1
49848,41.94828,-87.74134000000001,1
49849,41.94828,-87.74134000000001,1
49858,41.973845000000004,-87.805059,1
49859,41.973845000000004,-87.805059,1
49860,41.973845000000004,-87.805059,1
49861,41.973845000000004,-87.805059,1
49862,41.973845000000004,-87.805059,1
49863,41.973845000000004,-87.805059,1
49864,41.973845000000004,-87.805059,1
49865,41.973845000000004,-87.805059,1
49866,41.743402,-87.731435,1
49867,41.743402,-87.731435,1
49868,41.743402,-87.731435,1
49869,41.743402,-87.731435,1
49870,41.743402,-87.731435,1
49871,41.743402,-87.731435,1
49872,41.743402,-87.731435,1
49873,41.743402,-87.731435,1
49914,41.951865999999995,-87.72505699999999,1
49915,41.951865999999995,-87.72505699999999,1
49916,41.951865999999995,-87.72505699999999,1
49917,41.951865999999995,-87.72505699999999,1
49918,41.951865999999995,-87.72505699999999,1
49919,41.951865999999995,-87.72505699999999,1
49920,41.951865999999995,-87.72505699999999,1
49921,41.951865999999995,-87.72505699999999,1
49946,41.965571000000004,-87.78197800000001,1
49947,41.965571000000004,-87.78197800000001,1
49948,41.965571000000004,-87.78197800000001,1
49949,41.965571000000004,-87.78197800000001,1
49950,41.965571000000004,-87.78197800000001,1
49951,41.965571000000004,-87.78197800000001,1
49952,41.965571000000004,-87.78197800000001,1
49953,41.965571000000004,-87.78197800000001,1
49954,41.951878,-87.789234,1
49955,41.951878,-87.789234,1
49956,41.951878,-87.789234,1
49957,41.951878,-87.789234,1
49958,41.951878,-87.789234,1
49959,41.951878,-87.789234,1
49960,41.951878,-87.789234,1
49961,41.951878,-87.789234,1
49962,42.009876,-87.807277,1
49963,42.009876,-87.807277,1
49964,42.009876,-87.807277,1
49965,42.009876,-87.807277,1
49966,42.009876,-87.807277,1
49967,42.009876,-87.807277,1
49968,42.009876,-87.807277,1
49969,42.009876,-87.807277,1
50034,41.95469,-87.800991,1
50035,41.95469,-87.800991,1
50036,41.95469,-87.800991,1
50037,41.95469,-87.800991,1
50038,41.95469,-87.800991,1
50039,41.95469,-87.800991,1
50040,41.95469,-87.800991,1
50041,41.95469,-87.800991,1
50042,41.994991,-87.769279,1
50043,41.994991,-87.769279,1
50044,41.994991,-87.769279,1
50045,41.994991,-87.769279,1
50046,41.994991,-87.769279,1
50047,41.994991,-87.769279,1
50048,41.994991,-87.769279,1
50049,41.994991,-87.769279,1
50050,41.974089,-87.824812,1
50051,41.974089,-87.824812,1
50052,41.974089,-87.824812,1
50053,41.974089,-87.824812,1
50054,41.974089,-87.824812,1
50055,41.974089,-87.824812,1
50056,41.974089,-87.824812,1
50057,41.974089,-87.824812,1
50106,41.688324,-87.676709,1
50107,41.688324,-87.676709,1
50108,41.688324,-87.676709,1
50109,41.688324,-87.676709,1
50110,41.688324,-87.676709,1
50111,41.688324,-87.676709,1
50112,41.688324,-87.676709,1
50113,41.688324,-87.676709,1
50146,41.999128999999996,-87.795585,1
50147,41.999128999999996,-87.795585,1
50148,41.999128999999996,-87.795585,1
50149,41.999128999999996,-87.795585,1
50150,41.999128999999996,-87.795585,1
50151,41.999128999999996,-87.795585,1
50152,41.999128999999996,-87.795585,1
50153,41.999128999999996,-87.795585,1
50154,42.01743,-87.68776899999999,1
50155,42.01743,-87.68776899999999,1
50156,42.01743,-87.68776899999999,1
50157,42.01743,-87.68776899999999,1
50158,42.01743,-87.68776899999999,1
50159,42.01743,-87.68776899999999,1
50160,42.01743,-87.68776899999999,1
50161,42.01743,-87.68776899999999,1
50178,41.981964000000005,-87.812827,1
50179,41.981964000000005,-87.812827,1
50180,41.981964000000005,-87.812827,1
50181,41.981964000000005,-87.812827,1
50182,41.981964000000005,-87.812827,1
50183,41.981964000000005,-87.812827,1
50184,41.981964000000005,-87.812827,1
50185,41.981964000000005,-87.812827,1
50186,41.944869,-87.832763,1
50187,41.944869,-87.832763,1
50188,41.944869,-87.832763,1
50189,41.944869,-87.832763,1
50190,41.944869,-87.832763,1
50191,41.944869,-87.832763,1
50192,41.944869,-87.832763,1
50193,41.944869,-87.832763,1
50194,42.011601,-87.81150600000001,1
50195,42.011601,-87.81150600000001,1
50196,42.011601,-87.81150600000001,1
50197,42.011601,-87.81150600000001,1
50198,42.011601,-87.81150600000001,1
50199,42.011601,-87.81150600000001,1
50200,42.011601,-87.81150600000001,1
50201,42.011601,-87.81150600000001,1
50210,41.979243,-87.750938,1
50211,41.979243,-87.750938,1
50212,41.979243,-87.750938,1
50213,41.979243,-87.750938,1
50214,41.979243,-87.750938,1
50215,41.979243,-87.750938,1
50216,41.979243,-87.750938,1
50217,41.979243,-87.750938,1
50218,41.986921,-87.689778,1
50219,41.986921,-87.689778,1
50220,41.986921,-87.689778,1
50221,41.986921,-87.689778,1
50222,41.986921,-87.689778,1
50223,41.986921,-87.689778,1
50224,41.986921,-87.689778,1
50225,41.986921,-87.689778,1
50226,41.801497999999995,-87.763416,1
50227,41.801497999999995,-87.763416,1
50228,41.801497999999995,-87.763416,1
50229,41.801497999999995,-87.763416,1
50230,41.801497999999995,-87.763416,1
50231,41.801497999999995,-87.763416,1
50232,41.801497999999995,-87.763416,1
50233,41.801497999999995,-87.763416,1
50266,41.662014,-87.72460799999999,1
50267,41.662014,-87.72460799999999,1
50268,41.662014,-87.72460799999999,1
50269,41.662014,-87.72460799999999,1
50270,41.662014,-87.72460799999999,1
50271,41.662014,-87.72460799999999,1
50272,41.662014,-87.72460799999999,1
50273,41.662014,-87.72460799999999,1
50274,41.961743,-87.76007,1
50275,41.961743,-87.76007,1
50276,41.961743,-87.76007,1
50277,41.961743,-87.76007,1
50278,41.961743,-87.76007,1
50279,41.961743,-87.76007,1
50280,41.961743,-87.76007,1
50281,41.961743,-87.76007,1
50282,41.953067,-87.776792,1
50283,41.953067,-87.776792,1
50284,41.953067,-87.776792,1
50285,41.953067,-87.776792,1
50286,41.953067,-87.776792,1
50287,41.953067,-87.776792,1
50288,41.953067,-87.776792,1
50289,41.953067,-87.776792,1
50330,41.916265,-87.800515,1
50331,41.916265,-87.800515,1
50332,41.916265,-87.800515,1
50333,41.916265,-87.800515,1
50334,41.916265,-87.800515,1
50335,41.916265,-87.800515,1
50336,41.916265,-87.800515,1
50337,41.916265,-87.800515,1
50354,41.682587,-87.707973,1
50355,41.682587,-87.707973,1
50356,41.682587,-87.707973,1
50357,41.682587,-87.707973,1
50358,41.682587,-87.707973,1
50359,41.682587,-87.707973,1
50360,41.682587,-87.707973,1
50361,41.682587,-87.707973,1
50362,41.725516999999996,-87.61425799999999,1
50363,41.725516999999996,-87.61425799999999,1
50364,41.725516999999996,-87.61425799999999,1
50365,41.725516999999996,-87.61425799999999,1
50366,41.725516999999996,-87.61425799999999,1
50367,41.725516999999996,-87.61425799999999,1
50368,41.725516999999996,-87.61425799999999,1
50369,41.725516999999996,-87.61425799999999,1
50370,41.948167,-87.730698,1
50371,41.948167,-87.730698,1
50372,41.948167,-87.730698,1
50373,41.948167,-87.730698,1
50374,41.948167,-87.730698,1
50375,41.948167,-87.730698,1
50376,41.948167,-87.730698,1
50377,41.948167,-87.730698,1
50386,41.953705,-87.733974,1
50387,41.953705,-87.733974,1
50388,41.953705,-87.733974,1
50389,41.953705,-87.733974,1
50390,41.953705,-87.733974,1
50391,41.953705,-87.733974,1
50392,41.953705,-87.733974,1
50393,41.953705,-87.733974,1
50394,41.964242,-87.757639,1
50395,41.964242,-87.757639,1
50396,41.964242,-87.757639,1
50397,41.964242,-87.757639,1
50398,41.964242,-87.757639,1
50399,41.964242,-87.757639,1
50400,41.964242,-87.757639,1
50401,41.964242,-87.757639,1
50402,41.990284,-87.797127,1
50403,41.990284,-87.797127,1
50404,41.990284,-87.797127,1
50405,41.990284,-87.797127,1
50406,41.990284,-87.797127,1
50407,41.990284,-87.797127,1
50408,41.990284,-87.797127,1
50409,41.990284,-87.797127,1
50410,42.008314,-87.77792099999999,1
50411,42.008314,-87.77792099999999,1
50412,42.008314,-87.77792099999999,1
50413,42.008314,-87.77792099999999,1
50414,42.008314,-87.77792099999999,1
50415,42.008314,-87.77792099999999,1
50416,42.008314,-87.77792099999999,1
50417,42.008314,-87.77792099999999,1
50418,41.991429,-87.747113,1
50419,41.991429,-87.747113,1
50420,41.991429,-87.747113,1
50421,41.991429,-87.747113,1
50422,41.991429,-87.747113,1
50423,41.991429,-87.747113,1
50424,41.991429,-87.747113,1
50425,41.991429,-87.747113,1
50434,41.921177,-87.79518,1
50435,41.921177,-87.79518,1
50436,41.921177,-87.79518,1
50437,41.921177,-87.79518,1
50438,41.921177,-87.79518,1
50439,41.921177,-87.79518,1
50440,41.921177,-87.79518,1
50441,41.921177,-87.79518,1
50498,41.966986999999996,-87.674677,1
50499,41.966986999999996,-87.674677,1
50500,41.966986999999996,-87.674677,1
50501,41.966986999999996,-87.674677,1
50502,41.966986999999996,-87.674677,1
50503,41.966986999999996,-87.674677,1
50504,41.966986999999996,-87.674677,1
50505,41.966986999999996,-87.674677,1
50514,41.970248,-87.787992,1
50515,41.970248,-87.787992,1
50516,41.970248,-87.787992,1
50517,41.970248,-87.787992,1
50518,41.970248,-87.787992,1
50519,41.970248,-87.787992,1
50520,41.970248,-87.787992,1
50521,41.970248,-87.787992,1
50530,41.899229999999996,-87.716788,1
50531,41.899229999999996,-87.716788,1
50532,41.899229999999996,-87.716788,1
50533,41.899229999999996,-87.716788,1
50534,41.899229999999996,-87.716788,1
50535,41.899229999999996,-87.716788,1
50536,41.899229999999996,-87.716788,1
50537,41.899229999999996,-87.716788,1
50538,41.692555,-87.598865,1
50539,41.692555,-87.598865,1
50540,41.692555,-87.598865,1
50541,41.692555,-87.598865,1
50542,41.692555,-87.598865,1
50543,41.692555,-87.598865,1
50544,41.692555,-87.598865,1
50545,41.692555,-87.598865,1
50570,41.960615999999995,-87.777189,1
50571,41.960615999999995,-87.777189,1
50572,41.960615999999995,-87.777189,1
50573,41.960615999999995,-87.777189,1
50574,41.960615999999995,-87.777189,1
50575,41.960615999999995,-87.777189,1
50576,41.960615999999995,-87.777189,1
50577,41.960615999999995,-87.777189,1
50594,41.962728000000006,-87.748367,1
50595,41.962728000000006,-87.748367,1
50596,41.962728000000006,-87.748367,1
50597,41.962728000000006,-87.748367,1
50598,41.962728000000006,-87.748367,1
50599,41.962728000000006,-87.748367,1
50600,41.962728000000006,-87.748367,1
50601,41.962728000000006,-87.748367,1
50618,41.911823999999996,-87.726737,1
50619,41.911823999999996,-87.726737,1
50620,41.911823999999996,-87.726737,1
50621,41.911823999999996,-87.726737,1
50622,41.911823999999996,-87.726737,1
50623,41.911823999999996,-87.726737,1
50624,41.911823999999996,-87.726737,1
50625,41.911823999999996,-87.726737,1
50650,41.778296999999995,-87.752411,1
50651,41.778296999999995,-87.752411,1
50652,41.778296999999995,-87.752411,1
50653,41.778296999999995,-87.752411,1
50654,41.778296999999995,-87.752411,1
50655,41.778296999999995,-87.752411,1
50656,41.778296999999995,-87.752411,1
50657,41.778296999999995,-87.752411,1
50666,41.759346,-87.745602,1
50667,41.759346,-87.745602,1
50668,41.759346,-87.745602,1
50669,41.759346,-87.745602,1
50670,41.759346,-87.745602,1
50671,41.759346,-87.745602,1
50672,41.759346,-87.745602,1
50673,41.759346,-87.745602,1
50682,41.797616,-87.797894,1
50683,41.797616,-87.797894,1
50684,41.797616,-87.797894,1
50685,41.797616,-87.797894,1
50686,41.797616,-87.797894,1
50687,41.797616,-87.797894,1
50688,41.797616,-87.797894,1
50689,41.797616,-87.797894,1
50690,41.781416,-87.77653199999999,1
50691,41.781416,-87.77653199999999,1
50692,41.781416,-87.77653199999999,1
50693,41.781416,-87.77653199999999,1
50694,41.781416,-87.77653199999999,1
50695,41.781416,-87.77653199999999,1
50696,41.781416,-87.77653199999999,1
50697,41.781416,-87.77653199999999,1
50778,41.798697,-87.736812,1
50779,41.798697,-87.736812,1
50780,41.798697,-87.736812,1
50781,41.798697,-87.736812,1
50782,41.798697,-87.736812,1
50783,41.798697,-87.736812,1
50784,41.798697,-87.736812,1
50785,41.798697,-87.736812,1
50786,41.776156,-87.778927,1
50787,41.776156,-87.778927,1
50788,41.776156,-87.778927,1
50789,41.776156,-87.778927,1
50790,41.776156,-87.778927,1
50791,41.776156,-87.778927,1
50792,41.776156,-87.778927,1
50793,41.776156,-87.778927,1
50850,41.686398,-87.531635,1
50851,41.686398,-87.531635,1
50852,41.686398,-87.531635,1
50853,41.686398,-87.531635,1
50854,41.686398,-87.531635,1
50855,41.686398,-87.531635,1
50856,41.686398,-87.531635,1
50857,41.686398,-87.531635,1
50890,41.644612,-87.60449799999999,1
50891,41.644612,-87.60449799999999,1
50892,41.644612,-87.60449799999999,1
50893,41.644612,-87.60449799999999,1
50894,41.644612,-87.60449799999999,1
50895,41.644612,-87.60449799999999,1
50896,41.644612,-87.60449799999999,1
50897,41.644612,-87.60449799999999,1
50906,41.717753,-87.531657,1
50907,41.717753,-87.531657,1
50908,41.717753,-87.531657,1
50909,41.717753,-87.531657,1
50910,41.717753,-87.531657,1
50911,41.717753,-87.531657,1
50912,41.717753,-87.531657,1
50913,41.717753,-87.531657,1
50922,41.702723999999996,-87.536497,1
50923,41.702723999999996,-87.536497,1
50924,41.702723999999996,-87.536497,1
50925,41.702723999999996,-87.536497,1
50926,41.702723999999996,-87.536497,1
50927,41.702723999999996,-87.536497,1
50928,41.702723999999996,-87.536497,1
50929,41.702723999999996,-87.536497,1
50930,41.984809000000006,-87.728492,1
50931,41.984809000000006,-87.728492,1
50932,41.984809000000006,-87.728492,1
50933,41.984809000000006,-87.728492,1
50934,41.984809000000006,-87.728492,1
50935,41.984809000000006,-87.728492,1
50936,41.984809000000006,-87.728492,1
50937,41.984809000000006,-87.728492,1
50938,41.772846,-87.740029,1
50939,41.772846,-87.740029,1
50940,41.772846,-87.740029,1
50941,41.772846,-87.740029,1
50942,41.772846,-87.740029,1
50943,41.772846,-87.740029,1
50944,41.772846,-87.740029,1
50945,41.772846,-87.740029,1
50954,41.659112,-87.53869300000001,1
50955,41.659112,-87.53869300000001,1
50956,41.659112,-87.53869300000001,1
50957,41.659112,-87.53869300000001,1
50958,41.659112,-87.53869300000001,1
50959,41.659112,-87.53869300000001,1
50960,41.659112,-87.53869300000001,1
50961,41.659112,-87.53869300000001,1
50962,41.992478000000006,-87.862995,1
50963,41.992478000000006,-87.862995,1
50964,41.992478000000006,-87.862995,1
50965,41.992478000000006,-87.862995,1
50966,41.992478000000006,-87.862995,1
50967,41.992478000000006,-87.862995,1
50968,41.992478000000006,-87.862995,1
50969,41.992478000000006,-87.862995,1
50970,41.974689,-87.890615,1
50971,41.974689,-87.890615,1
50972,41.974689,-87.890615,1
50973,41.974689,-87.890615,1
50974,41.974689,-87.890615,1
50975,41.974689,-87.890615,1
50976,41.974689,-87.890615,1
50977,41.974689,-87.890615,1
50978,41.974689,-87.890615,1
50979,41.974689,-87.890615,1
50980,41.974689,-87.890615,1
50981,41.974689,-87.890615,1
50982,41.974689,-87.890615,1
50983,41.974689,-87.890615,1
50984,41.974689,-87.890615,1
50985,41.974689,-87.890615,1
50986,41.974689,-87.890615,1
50987,41.974689,-87.890615,1
50988,41.974689,-87.890615,1
50989,41.974689,-87.890615,1
50990,41.974689,-87.890615,1
50991,41.974689,-87.890615,1
50992,41.974689,-87.890615,1
50993,41.974689,-87.890615,1
50994,41.957799,-87.930995,1
50995,41.957799,-87.930995,1
50996,41.957799,-87.930995,1
50997,41.957799,-87.930995,1
50998,41.957799,-87.930995,1
50999,41.957799,-87.930995,1
51000,41.957799,-87.930995,1
51001,41.957799,-87.930995,1
51002,41.690422999999996,-87.656929,1
51003,41.690422999999996,-87.656929,1
51004,41.690422999999996,-87.656929,1
51005,41.690422999999996,-87.656929,1
51006,41.690422999999996,-87.656929,1
51007,41.690422999999996,-87.656929,1
51008,41.690422999999996,-87.656929,1
51009,41.690422999999996,-87.656929,1
51018,41.675876,-87.651515,1
51019,41.675876,-87.651515,1
51020,41.675876,-87.651515,1
51021,41.675876,-87.651515,1
51022,41.675876,-87.651515,1
51023,41.675876,-87.651515,1
51024,41.675876,-87.651515,1
51025,41.675876,-87.651515,1
51050,41.95477,-87.73089,1
51051,41.95477,-87.73089,1
51052,41.95477,-87.73089,1
51053,41.95477,-87.73089,1
51054,41.95477,-87.73089,1
51055,41.95477,-87.73089,1
51056,41.95477,-87.73089,1
51057,41.95477,-87.73089,1
51066,41.94828,-87.74134000000001,1
51067,41.94828,-87.74134000000001,1
51068,41.94828,-87.74134000000001,1
51069,41.94828,-87.74134000000001,1
51070,41.94828,-87.74134000000001,1
51071,41.94828,-87.74134000000001,1
51072,41.94828,-87.74134000000001,1
51073,41.94828,-87.74134000000001,1
51082,41.973845000000004,-87.805059,1
51083,41.973845000000004,-87.805059,1
51084,41.973845000000004,-87.805059,1
51085,41.973845000000004,-87.805059,1
51086,41.973845000000004,-87.805059,1
51087,41.973845000000004,-87.805059,1
51088,41.973845000000004,-87.805059,1
51089,41.973845000000004,-87.805059,1
51090,41.743402,-87.731435,1
51091,41.743402,-87.731435,1
51092,41.743402,-87.731435,1
51093,41.743402,-87.731435,1
51094,41.743402,-87.731435,1
51095,41.743402,-87.731435,1
51096,41.743402,-87.731435,1
51097,41.743402,-87.731435,1
51138,41.951865999999995,-87.72505699999999,1
51139,41.951865999999995,-87.72505699999999,1
51140,41.951865999999995,-87.72505699999999,1
51141,41.951865999999995,-87.72505699999999,1
51142,41.951865999999995,-87.72505699999999,1
51143,41.951865999999995,-87.72505699999999,1
51144,41.951865999999995,-87.72505699999999,1
51145,41.951865999999995,-87.72505699999999,1
51146,41.763733,-87.742302,1
51147,41.763733,-87.742302,1
51148,41.763733,-87.742302,1
51149,41.763733,-87.742302,1
51150,41.763733,-87.742302,1
51151,41.763733,-87.742302,1
51152,41.763733,-87.742302,1
51153,41.763733,-87.742302,1
51154,41.98728,-87.666066,1
51155,41.98728,-87.666066,1
51156,41.98728,-87.666066,1
51157,41.98728,-87.666066,1
51158,41.98728,-87.666066,1
51159,41.98728,-87.666066,1
51160,41.98728,-87.666066,1
51161,41.98728,-87.666066,1
51170,41.965571000000004,-87.78197800000001,1
51171,41.965571000000004,-87.78197800000001,1
51172,41.965571000000004,-87.78197800000001,1
51173,41.965571000000004,-87.78197800000001,1
51174,41.965571000000004,-87.78197800000001,1
51175,41.965571000000004,-87.78197800000001,1
51176,41.965571000000004,-87.78197800000001,1
51177,41.965571000000004,-87.78197800000001,1
51178,41.951878,-87.789234,1
51179,41.951878,-87.789234,1
51180,41.951878,-87.789234,1
51181,41.951878,-87.789234,1
51182,41.951878,-87.789234,1
51183,41.951878,-87.789234,1
51184,41.951878,-87.789234,1
51185,41.951878,-87.789234,1
51186,42.009876,-87.807277,1
51187,42.009876,-87.807277,1
51188,42.009876,-87.807277,1
51189,42.009876,-87.807277,1
51190,42.009876,-87.807277,1
51191,42.009876,-87.807277,1
51192,42.009876,-87.807277,1
51193,42.009876,-87.807277,1
51210,41.994679,-87.770899,1
51211,41.994679,-87.770899,1
51212,41.994679,-87.770899,1
51213,41.994679,-87.770899,1
51214,41.994679,-87.770899,1
51215,41.994679,-87.770899,1
51216,41.994679,-87.770899,1
51217,41.994679,-87.770899,1
51234,41.777689,-87.749149,1
51235,41.777689,-87.749149,1
51236,41.777689,-87.749149,1
51237,41.777689,-87.749149,1
51238,41.777689,-87.749149,1
51239,41.777689,-87.749149,1
51240,41.777689,-87.749149,1
51241,41.777689,-87.749149,1
51258,41.95469,-87.800991,1
51259,41.95469,-87.800991,1
51260,41.95469,-87.800991,1
51261,41.95469,-87.800991,1
51262,41.95469,-87.800991,1
51263,41.95469,-87.800991,1
51264,41.95469,-87.800991,1
51265,41.95469,-87.800991,1
51266,41.994991,-87.769279,1
51267,41.994991,-87.769279,1
51268,41.994991,-87.769279,1
51269,41.994991,-87.769279,1
51270,41.994991,-87.769279,1
51271,41.994991,-87.769279,1
51272,41.994991,-87.769279,1
51273,41.994991,-87.769279,1
51274,41.974089,-87.824812,1
51275,41.974089,-87.824812,1
51276,41.974089,-87.824812,1
51277,41.974089,-87.824812,1
51278,41.974089,-87.824812,1
51279,41.974089,-87.824812,1
51280,41.974089,-87.824812,1
51281,41.974089,-87.824812,1
51282,41.9216,-87.666455,1
51283,41.9216,-87.666455,1
51284,41.9216,-87.666455,1
51285,41.9216,-87.666455,1
51286,41.9216,-87.666455,1
51287,41.9216,-87.666455,1
51288,41.9216,-87.666455,1
51289,41.9216,-87.666455,1
51290,41.891118,-87.65449100000001,1
51291,41.891118,-87.65449100000001,1
51292,41.891118,-87.65449100000001,1
51293,41.891118,-87.65449100000001,1
51294,41.891118,-87.65449100000001,1
51295,41.891118,-87.65449100000001,1
51296,41.891118,-87.65449100000001,1
51297,41.891118,-87.65449100000001,1
51298,41.867108,-87.654224,1
51299,41.867108,-87.654224,1
51300,41.867108,-87.654224,1
51301,41.867108,-87.654224,1
51302,41.867108,-87.654224,1
51303,41.867108,-87.654224,1
51304,41.867108,-87.654224,1
51305,41.867108,-87.654224,1
51306,41.896282,-87.655232,1
51307,41.896282,-87.655232,1
51308,41.896282,-87.655232,1
51309,41.896282,-87.655232,1
51310,41.896282,-87.655232,1
51311,41.896282,-87.655232,1
51312,41.896282,-87.655232,1
51313,41.896282,-87.655232,1
51314,41.896282,-87.655232,1
51315,41.919343,-87.694259,1
51316,41.919343,-87.694259,1
51317,41.919343,-87.694259,1
51318,41.919343,-87.694259,1
51319,41.919343,-87.694259,1
51320,41.919343,-87.694259,1
51321,41.919343,-87.694259,1
51322,41.919343,-87.694259,1
51323,41.921965,-87.632085,1
51324,41.921965,-87.632085,1
51325,41.921965,-87.632085,1
51326,41.921965,-87.632085,1
51327,41.921965,-87.632085,1
51328,41.921965,-87.632085,1
51329,41.921965,-87.632085,1
51330,41.921965,-87.632085,1
51331,41.688324,-87.676709,1
51332,41.688324,-87.676709,1
51333,41.688324,-87.676709,1
51334,41.688324,-87.676709,1
51335,41.688324,-87.676709,1
51336,41.688324,-87.676709,1
51337,41.688324,-87.676709,1
51338,41.688324,-87.676709,1
51339,41.862292,-87.64886,1
51340,41.862292,-87.64886,1
51341,41.862292,-87.64886,1
51342,41.862292,-87.64886,1
51343,41.862292,-87.64886,1
51344,41.862292,-87.64886,1
51345,41.862292,-87.64886,1
51346,41.862292,-87.64886,1
51347,41.720848,-87.666014,1
51348,41.720848,-87.666014,1
51349,41.720848,-87.666014,1
51350,41.720848,-87.666014,1
51351,41.720848,-87.666014,1
51352,41.720848,-87.666014,1
51353,41.720848,-87.666014,1
51354,41.720848,-87.666014,1
51355,41.731922,-87.677512,1
51356,41.731922,-87.677512,1
51357,41.731922,-87.677512,1
51358,41.731922,-87.677512,1
51359,41.731922,-87.677512,1
51360,41.731922,-87.677512,1
51361,41.731922,-87.677512,1
51362,41.731922,-87.677512,1
51363,41.891126,-87.61156,1
51364,41.891126,-87.61156,1
51365,41.891126,-87.61156,1
51366,41.891126,-87.61156,1
51367,41.891126,-87.61156,1
51368,41.891126,-87.61156,1
51369,41.891126,-87.61156,1
51370,41.891126,-87.61156,1
51371,41.999128999999996,-87.795585,1
51372,41.999128999999996,-87.795585,1
51373,41.999128999999996,-87.795585,1
51374,41.999128999999996,-87.795585,1
51375,41.999128999999996,-87.795585,1
51376,41.999128999999996,-87.795585,1
51377,41.999128999999996,-87.795585,1
51378,41.999128999999996,-87.795585,1
51379,42.01743,-87.68776899999999,1
51380,42.01743,-87.68776899999999,1
51381,42.01743,-87.68776899999999,1
51382,42.01743,-87.68776899999999,1
51383,42.01743,-87.68776899999999,1
51384,42.01743,-87.68776899999999,1
51385,42.01743,-87.68776899999999,1
51386,42.01743,-87.68776899999999,1
51387,41.907645,-87.760886,1
51388,41.907645,-87.760886,1
51389,41.907645,-87.760886,1
51390,41.907645,-87.760886,1
51391,41.907645,-87.760886,1
51392,41.907645,-87.760886,1
51393,41.907645,-87.760886,1
51394,41.907645,-87.760886,1
51395,41.732984,-87.649642,1
51396,41.732984,-87.649642,1
51397,41.732984,-87.649642,1
51398,41.732984,-87.649642,1
51399,41.732984,-87.649642,1
51400,41.732984,-87.649642,1
51401,41.732984,-87.649642,1
51402,41.732984,-87.649642,1
51403,41.981964000000005,-87.812827,1
51404,41.981964000000005,-87.812827,1
51405,41.981964000000005,-87.812827,1
51406,41.981964000000005,-87.812827,1
51407,41.981964000000005,-87.812827,1
51408,41.981964000000005,-87.812827,1
51409,41.981964000000005,-87.812827,1
51410,41.981964000000005,-87.812827,1
51411,41.944869,-87.832763,1
51412,41.944869,-87.832763,1
51413,41.944869,-87.832763,1
51414,41.944869,-87.832763,1
51415,41.944869,-87.832763,1
51416,41.944869,-87.832763,1
51417,41.944869,-87.832763,1
51418,41.944869,-87.832763,1
51419,42.011601,-87.81150600000001,1
51420,42.011601,-87.81150600000001,1
51421,42.011601,-87.81150600000001,1
51422,42.011601,-87.81150600000001,1
51423,42.011601,-87.81150600000001,1
51424,42.011601,-87.81150600000001,1
51425,42.011601,-87.81150600000001,1
51426,42.011601,-87.81150600000001,1
51427,41.94983,-87.69845699999999,1
51428,41.94983,-87.69845699999999,1
51429,41.94983,-87.69845699999999,1
51430,41.94983,-87.69845699999999,1
51431,41.94983,-87.69845699999999,1
51432,41.94983,-87.69845699999999,1
51433,41.94983,-87.69845699999999,1
51434,41.94983,-87.69845699999999,1
51435,41.979243,-87.750938,1
51436,41.979243,-87.750938,1
51437,41.979243,-87.750938,1
51438,41.979243,-87.750938,1
51439,41.979243,-87.750938,1
51440,41.979243,-87.750938,1
51441,41.979243,-87.750938,1
51442,41.979243,-87.750938,1
51443,41.986921,-87.689778,1
51444,41.986921,-87.689778,1
51445,41.986921,-87.689778,1
51446,41.986921,-87.689778,1
51447,41.986921,-87.689778,1
51448,41.986921,-87.689778,1
51449,41.986921,-87.689778,1
51450,41.986921,-87.689778,1
51451,41.801497999999995,-87.763416,1
51452,41.801497999999995,-87.763416,1
51453,41.801497999999995,-87.763416,1
51454,41.801497999999995,-87.763416,1
51455,41.801497999999995,-87.763416,1
51456,41.801497999999995,-87.763416,1
51457,41.801497999999995,-87.763416,1
51458,41.801497999999995,-87.763416,1
51459,41.906638,-87.701431,1
51460,41.906638,-87.701431,1
51461,41.906638,-87.701431,1
51462,41.906638,-87.701431,1
51463,41.906638,-87.701431,1
51464,41.906638,-87.701431,1
51465,41.906638,-87.701431,1
51466,41.906638,-87.701431,1
51467,41.723195000000004,-87.64997,1
51468,41.723195000000004,-87.64997,1
51469,41.723195000000004,-87.64997,1
51470,41.723195000000004,-87.64997,1
51471,41.723195000000004,-87.64997,1
51472,41.723195000000004,-87.64997,1
51473,41.723195000000004,-87.64997,1
51474,41.723195000000004,-87.64997,1
51475,41.868077,-87.666901,1
51476,41.868077,-87.666901,1
51477,41.868077,-87.666901,1
51478,41.868077,-87.666901,1
51479,41.868077,-87.666901,1
51480,41.868077,-87.666901,1
51481,41.868077,-87.666901,1
51482,41.868077,-87.666901,1
51483,41.868077,-87.666901,1
51484,41.869215999999994,-87.627561,1
51485,41.869215999999994,-87.627561,1
51486,41.869215999999994,-87.627561,1
51487,41.869215999999994,-87.627561,1
51488,41.869215999999994,-87.627561,1
51489,41.869215999999994,-87.627561,1
