,Latitude,Longitude,Datetime,yr,mo,day,cluster
1620,41.9735366666667,-87.8311666666667,2011-09-07,2011,9,7,1
1621,41.9734433333333,-87.8284266666667,2011-09-07,2011,9,7,1
1622,41.973451666666705,-87.82777166666669,2011-09-07,2011,9,7,1
1623,41.973455,-87.8271733333333,2011-09-07,2011,9,7,1
1624,41.9734833333333,-87.82679,2011-09-07,2011,9,7,1
1625,41.973985,-87.8270683333333,2011-09-07,2011,9,7,1
1626,41.9739616666667,-87.8279083333333,2011-09-07,2011,9,7,1
1627,41.973955,-87.8287733333333,2011-09-07,2011,9,7,1
1628,41.973938333333294,-87.82977,2011-09-07,2011,9,7,1
1629,41.973918333333295,-87.830715,2011-09-07,2011,9,7,1
1630,41.97392,-87.8316233333333,2011-09-07,2011,9,7,1
1631,41.973918333333295,-87.83247166666669,2011-09-07,2011,9,7,1
1632,41.974115000000005,-87.8328383333333,2011-09-07,2011,9,7,1
1633,41.97452,-87.8328366666667,2011-09-07,2011,9,7,1
1634,41.9749366666667,-87.8328416666667,2011-09-07,2011,9,7,1
1635,41.975311666666705,-87.83280500000001,2011-09-07,2011,9,7,1
1636,41.9753633333333,-87.832235,2011-09-07,2011,9,7,1
1637,41.975356666666706,-87.83171999999999,2011-09-07,2011,9,7,1
1638,41.9753633333333,-87.8311516666667,2011-09-07,2011,9,7,1
1639,41.9753716666667,-87.8305666666667,2011-09-07,2011,9,7,1
1640,41.975393333333294,-87.8299783333333,2011-09-07,2011,9,7,1
1641,41.975401666666706,-87.8293516666667,2011-09-07,2011,9,7,1
1642,41.9754,-87.82876,2011-09-07,2011,9,7,1
1643,41.9754283333333,-87.82766,2011-09-07,2011,9,7,1
1644,41.9754316666667,-87.827005,2011-09-07,2011,9,7,1
1645,41.975425,-87.8264133333333,2011-09-07,2011,9,7,1
1646,41.975455,-87.8257683333333,2011-09-07,2011,9,7,1
1647,41.97548,-87.82508,2011-09-07,2011,9,7,1
1648,41.9753433333333,-87.8246133333333,2011-09-07,2011,9,7,1
1649,41.97473,-87.8247133333333,2011-09-07,2011,9,7,1
1650,41.974078333333296,-87.8249466666667,2011-09-07,2011,9,7,1
1651,41.9740716666667,-87.82570333333331,2011-09-07,2011,9,7,1
1652,41.97405,-87.8263433333333,2011-09-07,2011,9,7,1
1653,41.974396666666706,-87.82954000000001,2011-09-07,2011,9,7,1
1654,41.974506666666706,-87.8301433333333,2011-09-07,2011,9,7,1
1655,41.9745,-87.8308316666667,2011-09-07,2011,9,7,1
1656,41.974481666666705,-87.83145,2011-09-07,2011,9,7,1
1657,41.974701666666704,-87.8317233333333,2011-09-07,2011,9,7,1
1658,41.9751833333333,-87.8317166666667,2011-09-07,2011,9,7,1
1659,41.975595,-87.8317216666667,2011-09-07,2011,9,7,1
1660,41.9761,-87.8317166666667,2011-09-07,2011,9,7,1
1661,41.97637,-87.8319016666667,2011-09-07,2011,9,7,1
1662,41.976345,-87.83251666666669,2011-09-07,2011,9,7,1
1663,41.976336666666704,-87.83314,2011-09-07,2011,9,7,1
1664,41.976296666666705,-87.833715,2011-09-07,2011,9,7,1
1665,41.975840000000005,-87.83373,2011-09-07,2011,9,7,1
1666,41.97568,-87.8341916666667,2011-09-07,2011,9,7,1
1667,41.975668333333296,-87.8348733333333,2011-09-07,2011,9,7,1
1668,41.97565166666671,-87.8355516666667,2011-09-07,2011,9,7,1
1669,41.975643333333295,-87.83623,2011-09-07,2011,9,7,1
1670,41.9757483333333,-87.83655999999999,2011-09-07,2011,9,7,1
1671,41.9762983333333,-87.836545,2011-09-07,2011,9,7,1
1672,41.9763883333333,-87.8361133333333,2011-09-07,2011,9,7,1
1673,41.976405,-87.835515,2011-09-07,2011,9,7,1
1674,41.9764183333333,-87.8348133333333,2011-09-07,2011,9,7,1
1675,41.976434999999995,-87.8341716666667,2011-09-07,2011,9,7,1
1676,41.9764016666667,-87.8318066666667,2011-09-07,2011,9,7,1
1677,41.97679,-87.8317966666667,2011-09-07,2011,9,7,1
1678,41.977171666666706,-87.8318183333333,2011-09-07,2011,9,7,1
1679,41.977658333333295,-87.83184,2011-09-07,2011,9,7,1
1680,41.9779433333333,-87.8316,2011-09-07,2011,9,7,1
1681,41.9779583333333,-87.8310383333333,2011-09-07,2011,9,7,1
1682,41.977959999999996,-87.8303483333333,2011-09-07,2011,9,7,1
1683,41.97797,-87.82976500000001,2011-09-07,2011,9,7,1
1684,41.977909999999994,-87.82937333333331,2011-09-07,2011,9,7,1
1685,41.9775366666667,-87.8293616666667,2011-09-07,2011,9,7,1
1686,41.977325,-87.8293516666667,2011-09-07,2011,9,7,1
1687,41.9772666666667,-87.8298916666667,2011-09-07,2011,9,7,1
1688,41.9772516666667,-87.83058333333331,2011-09-07,2011,9,7,1
1689,41.9772416666667,-87.8312633333333,2011-09-07,2011,9,7,1
1690,41.977231666666704,-87.8317783333333,2011-09-07,2011,9,7,1
1691,41.977225,-87.8324066666667,2011-09-07,2011,9,7,1
1692,41.97721,-87.832985,2011-09-07,2011,9,7,1
1693,41.9772,-87.834035,2011-09-07,2011,9,7,1
1694,41.977185,-87.8346633333333,2011-09-07,2011,9,7,1
1695,41.977168333333296,-87.8353333333333,2011-09-07,2011,9,7,1
1696,41.97718,-87.83598,2011-09-07,2011,9,7,1
1697,41.9772033333333,-87.83655999999999,2011-09-07,2011,9,7,1
1698,41.9777833333333,-87.8365416666667,2011-09-07,2011,9,7,1
1699,41.977955,-87.8361933333333,2011-09-07,2011,9,7,1
1700,41.9779583333333,-87.8355383333333,2011-09-07,2011,9,7,1
1701,41.977973333333296,-87.83493666666669,2011-09-07,2011,9,7,1
1702,41.97798,-87.8343033333333,2011-09-07,2011,9,7,1
1703,41.9779916666667,-87.83372666666669,2011-09-07,2011,9,7,1
1704,41.9780066666667,-87.8331516666667,2011-09-07,2011,9,7,1
1705,41.9781583333333,-87.8327916666667,2011-09-07,2011,9,7,1
1706,41.978581666666706,-87.8328033333333,2011-09-07,2011,9,7,1
1707,41.9789833333333,-87.8328116666667,2011-09-07,2011,9,7,1
1708,41.9795283333333,-87.8327966666667,2011-09-07,2011,9,7,1
1709,41.98001666666671,-87.8328,2011-09-07,2011,9,7,1
1710,41.98009333333329,-87.8323533333333,2011-09-07,2011,9,7,1
1711,41.9801066666667,-87.8317316666667,2011-09-07,2011,9,7,1
1712,41.9801166666667,-87.8310566666667,2011-09-07,2011,9,7,1
1713,41.980036666666706,-87.8305316666667,2011-09-07,2011,9,7,1
1714,41.97957,-87.8305216666667,2011-09-07,2011,9,7,1
1715,41.979115,-87.8305083333333,2011-09-07,2011,9,7,1
1716,41.978713333333296,-87.8307016666667,2011-09-07,2011,9,7,1
1717,41.9786966666667,-87.8313016666667,2011-09-07,2011,9,7,1
1718,41.978965,-87.8316383333333,2011-09-07,2011,9,7,1
1719,41.9794616666667,-87.8316416666667,2011-09-07,2011,9,7,1
1720,41.979946666666706,-87.8316333333333,2011-09-07,2011,9,7,1
1721,41.9801533333333,-87.8313716666667,2011-09-07,2011,9,7,1
1722,41.98017,-87.83071833333331,2011-09-07,2011,9,7,1
1723,41.980186666666704,-87.8300366666667,2011-09-07,2011,9,7,1
1724,41.9802,-87.82947,2011-09-07,2011,9,7,1
1725,41.979865000000004,-87.8293583333333,2011-09-07,2011,9,7,1
1726,41.979361666666705,-87.829355,2011-09-07,2011,9,7,1
1727,41.978854999999996,-87.8293366666667,2011-09-07,2011,9,7,1
1728,41.9783616666667,-87.8293383333333,2011-09-07,2011,9,7,1
1729,41.977909999999994,-87.82932833333331,2011-09-07,2011,9,7,1
1730,41.977363333333294,-87.82969,2011-09-07,2011,9,7,1
1731,41.977348333333296,-87.8303466666667,2011-09-07,2011,9,7,1
1732,41.9773333333333,-87.8310466666667,2011-09-07,2011,9,7,1
1733,41.977318333333294,-87.83168,2011-09-07,2011,9,7,1
1734,41.977298333333295,-87.83239,2011-09-07,2011,9,7,1
1735,41.977503333333296,-87.8327466666667,2011-09-07,2011,9,7,1
1736,41.977934999999995,-87.832735,2011-09-07,2011,9,7,1
1737,41.978475,-87.83274,2011-09-07,2011,9,7,1
1738,41.9789666666667,-87.83275,2011-09-07,2011,9,7,1
1739,41.97944333333329,-87.83273,2011-09-07,2011,9,7,1
1740,41.97991,-87.8327283333333,2011-09-07,2011,9,7,1
1741,41.98017,-87.8329033333333,2011-09-07,2011,9,7,1
1742,41.98042833333329,-87.8331533333333,2011-09-07,2011,9,7,1
1743,41.9809133333333,-87.833145,2011-09-07,2011,9,7,1
1744,41.981148333333294,-87.833515,2011-09-07,2011,9,7,1
1745,41.981148333333294,-87.8340683333333,2011-09-07,2011,9,7,1
1746,41.981151666666705,-87.8346383333333,2011-09-07,2011,9,7,1
1747,41.9811416666667,-87.83541,2011-09-07,2011,9,7,1
1748,41.981123333333294,-87.8360916666667,2011-09-07,2011,9,7,1
1749,41.98081,-87.8363266666667,2011-09-07,2011,9,7,1
1750,41.9803733333333,-87.8363366666667,2011-09-07,2011,9,7,1
1751,41.9799283333333,-87.8362716666667,2011-09-07,2011,9,7,1
1752,41.9795766666667,-87.8360333333333,2011-09-07,2011,9,7,1
1753,41.979473333333296,-87.8357316666667,2011-09-07,2011,9,7,1
1754,41.9811416666667,-87.83465833333331,2011-09-07,2011,9,7,1
1755,41.981375,-87.8343666666667,2011-09-07,2011,9,7,1
1756,41.98185166666671,-87.83436999999999,2011-09-07,2011,9,7,1
1757,41.9823066666667,-87.8343633333333,2011-09-07,2011,9,7,1
1758,41.982746666666706,-87.83434333333331,2011-09-07,2011,9,7,1
1759,41.98312,-87.83404,2011-09-07,2011,9,7,1
1760,41.9832,-87.833495,2011-09-07,2011,9,7,1
1761,41.983141666666704,-87.8331416666667,2011-09-07,2011,9,7,1
1762,41.982713333333294,-87.833155,2011-09-07,2011,9,7,1
1763,41.9822616666667,-87.833155,2011-09-07,2011,9,7,1
1764,41.981745000000004,-87.8331583333333,2011-09-07,2011,9,7,1
1765,41.981345000000005,-87.8331616666667,2011-09-07,2011,9,7,1
1766,41.9811916666667,-87.8328683333333,2011-09-07,2011,9,7,1
1767,41.9811866666667,-87.8323766666667,2011-09-07,2011,9,7,1
1768,41.981198333333296,-87.8317933333333,2011-09-07,2011,9,7,1
1769,41.98121,-87.83121,2011-09-07,2011,9,7,1
1770,41.98122,-87.8305683333333,2011-09-07,2011,9,7,1
1771,41.98123,-87.8299066666667,2011-09-07,2011,9,7,1
1772,41.981238333333295,-87.8294433333333,2011-09-07,2011,9,7,1
1773,41.9812483333333,-87.82887833333331,2011-09-07,2011,9,7,1
1774,41.981255,-87.8283616666667,2011-09-07,2011,9,7,1
1775,41.981590000000004,-87.8281983333333,2011-09-07,2011,9,7,1
1776,41.98207,-87.8281966666667,2011-09-07,2011,9,7,1
1777,41.982566666666706,-87.8282116666667,2011-09-07,2011,9,7,1
1778,41.9830883333333,-87.8282183333333,2011-09-07,2011,9,7,1
1779,41.98357,-87.82822166666669,2011-09-07,2011,9,7,1
1780,41.9840083333333,-87.82813,2011-09-07,2011,9,7,1
1781,41.9840083333333,-87.8274633333333,2011-09-07,2011,9,7,1
1782,41.9839666666667,-87.82674,2011-09-07,2011,9,7,1
1783,41.983923333333294,-87.826185,2011-09-07,2011,9,7,1
1784,41.983855,-87.8254716666667,2011-09-07,2011,9,7,1
1785,41.9837783333333,-87.82481,2011-09-07,2011,9,7,1
1786,41.983703333333295,-87.8241266666667,2011-09-07,2011,9,7,1
1787,41.98366,-87.8237066666667,2011-09-07,2011,9,7,1
1788,41.983215,-87.8235916666667,2011-09-07,2011,9,7,1
1789,41.983078333333296,-87.8239716666667,2011-09-07,2011,9,7,1
1790,41.98308,-87.824585,2011-09-07,2011,9,7,1
1791,41.98308,-87.8252616666667,2011-09-07,2011,9,7,1
1792,41.983065,-87.825885,2011-09-07,2011,9,7,1
1793,41.98272,-87.82602666666669,2011-09-07,2011,9,7,1
1794,41.982273333333296,-87.8260166666667,2011-09-07,2011,9,7,1
1795,41.98296,-87.826035,2011-09-07,2011,9,7,1
1796,41.9833583333333,-87.8262116666667,2011-09-07,2011,9,7,1
1797,41.98383,-87.8261966666667,2011-09-07,2011,9,7,1
1798,41.9837583333333,-87.82507,2011-09-07,2011,9,7,1
1799,41.9833116666667,-87.8250683333333,2011-09-07,2011,9,7,1
1800,41.983073333333294,-87.8249,2011-09-07,2011,9,7,1
1801,41.9830866666667,-87.8242316666667,2011-09-07,2011,9,7,1
1802,41.9831783333333,-87.8232216666667,2011-09-07,2011,9,7,1
1803,41.983208333333295,-87.8225666666667,2011-09-07,2011,9,7,1
1804,41.9832233333333,-87.8219783333333,2011-09-07,2011,9,7,1
1805,41.98324,-87.82121500000001,2011-09-07,2011,9,7,1
1806,41.983186666666704,-87.81969000000001,2011-09-07,2011,9,7,1
1807,41.983098333333295,-87.818945,2011-09-07,2011,9,7,1
1808,41.982963333333295,-87.8182566666667,2011-09-07,2011,9,7,1
1809,41.982783333333295,-87.81756,2011-09-07,2011,9,7,1
1810,41.9826616666667,-87.8170933333333,2011-09-07,2011,9,7,1
1811,41.982536666666704,-87.81657,2011-09-07,2011,9,7,1
1812,41.9823916666667,-87.815925,2011-09-07,2011,9,7,1
1813,41.9822833333333,-87.81529499999999,2011-09-07,2011,9,7,1
1814,41.9821516666667,-87.8145133333333,2011-09-07,2011,9,7,1
1815,41.9819483333333,-87.8142116666667,2011-09-07,2011,9,7,1
1816,41.981765,-87.81478666666669,2011-09-07,2011,9,7,1
1817,41.981638333333294,-87.81543,2011-09-07,2011,9,7,1
1818,41.981584999999995,-87.81608,2011-09-07,2011,9,7,1
1819,41.981565,-87.8166066666667,2011-09-07,2011,9,7,1
1820,41.9816033333333,-87.81684666666669,2011-09-07,2011,9,7,1
1821,41.982048333333296,-87.8168616666667,2011-09-07,2011,9,7,1
1822,41.982496666666705,-87.81685999999999,2011-09-07,2011,9,7,1
1823,41.982696666666705,-87.8172166666667,2011-09-07,2011,9,7,1
1824,41.9828633333333,-87.8177933333333,2011-09-07,2011,9,7,1
1825,41.9826333333333,-87.8180816666667,2011-09-07,2011,9,7,1
1826,41.98213,-87.8180733333333,2011-09-07,2011,9,7,1
1827,41.981675,-87.8180783333333,2011-09-07,2011,9,7,1
1828,41.981535,-87.8184966666667,2011-09-07,2011,9,7,1
1829,41.9815133333333,-87.8190966666667,2011-09-07,2011,9,7,1
1830,41.981778333333295,-87.819305,2011-09-07,2011,9,7,1
1831,41.982273333333296,-87.8193066666667,2011-09-07,2011,9,7,1
1832,41.982745,-87.8193083333333,2011-09-07,2011,9,7,1
1833,41.983076666666705,-87.8193233333333,2011-09-07,2011,9,7,1
1834,41.9831583333333,-87.8198766666667,2011-09-07,2011,9,7,1
1835,41.983183333333294,-87.8204583333333,2011-09-07,2011,9,7,1
1836,41.982788333333296,-87.8205433333333,2011-09-07,2011,9,7,1
1837,41.982305,-87.8205416666667,2011-09-07,2011,9,7,1
1838,41.9818383333333,-87.8205466666667,2011-09-07,2011,9,7,1
1839,41.981525,-87.82058,2011-09-07,2011,9,7,1
1840,41.9814816666667,-87.821125,2011-09-07,2011,9,7,1
1841,41.981463333333295,-87.82167,2011-09-07,2011,9,7,1
1842,41.981885,-87.8217533333333,2011-09-07,2011,9,7,1
1843,41.982316666666705,-87.8217866666667,2011-09-07,2011,9,7,1
1844,41.982795,-87.8217783333333,2011-09-07,2011,9,7,1
1845,41.9831316666667,-87.82176,2011-09-07,2011,9,7,1
1846,41.9831816666667,-87.8211533333333,2011-09-07,2011,9,7,1
1847,41.98292666666671,-87.8210733333333,2011-09-07,2011,9,7,1
1848,41.98258,-87.82110166666669,2011-09-07,2011,9,7,1
1849,41.982315,-87.8212516666667,2011-09-07,2011,9,7,1
1850,41.98232166666671,-87.8218,2011-09-07,2011,9,7,1
1851,41.982293333333295,-87.8225283333333,2011-09-07,2011,9,7,1
1852,41.982091666666705,-87.8236183333333,2011-09-07,2011,9,7,1
1853,41.981596666666704,-87.8236783333333,2011-09-07,2011,9,7,1
1854,41.981373333333295,-87.82339,2011-09-07,2011,9,7,1
1855,41.981390000000005,-87.82275666666669,2011-09-07,2011,9,7,1
1856,41.9814083333333,-87.8221216666667,2011-09-07,2011,9,7,1
1857,41.9814166666667,-87.82153000000001,2011-09-07,2011,9,7,1
1858,41.981445,-87.820875,2011-09-07,2011,9,7,1
1859,41.9814566666667,-87.8202016666667,2011-09-07,2011,9,7,1
1860,41.9814616666667,-87.8195633333333,2011-09-07,2011,9,7,1
1861,41.98149,-87.8189183333333,2011-09-07,2011,9,7,1
1862,41.981506666666704,-87.81819166666669,2011-09-07,2011,9,7,1
1863,41.98152,-87.8174433333333,2011-09-07,2011,9,7,1
1864,41.9815183333333,-87.81702,2011-09-07,2011,9,7,1
1865,41.981066666666706,-87.81695500000001,2011-09-07,2011,9,7,1
1866,41.980655,-87.8170966666667,2011-09-07,2011,9,7,1
1867,41.9806466666667,-87.8176983333333,2011-09-07,2011,9,7,1
1868,41.9806266666667,-87.81829,2011-09-07,2011,9,7,1
1869,41.98061,-87.8189733333333,2011-09-07,2011,9,7,1
1870,41.9805816666667,-87.819625,2011-09-07,2011,9,7,1
1871,41.98055,-87.820385,2011-09-07,2011,9,7,1
1872,41.980506666666706,-87.8210716666667,2011-09-07,2011,9,7,1
1873,41.980501666666704,-87.82154,2011-09-07,2011,9,7,1
1874,41.980515000000004,-87.8222566666667,2011-09-07,2011,9,7,1
1875,41.9804833333333,-87.82308,2011-09-07,2011,9,7,1
1876,41.9804833333333,-87.8236083333333,2011-09-07,2011,9,7,1
1877,41.980165,-87.8238416666667,2011-09-07,2011,9,7,1
1878,41.979634999999995,-87.82386833333331,2011-09-07,2011,9,7,1
1879,41.979586666666705,-87.82334,2011-09-07,2011,9,7,1
1880,41.9795966666667,-87.82271999999999,2011-09-07,2011,9,7,1
1881,41.9796183333333,-87.8220566666667,2011-09-07,2011,9,7,1
1882,41.979626666666704,-87.8215333333333,2011-09-07,2011,9,7,1
1883,41.979648333333294,-87.8208266666667,2011-09-07,2011,9,7,1
1884,41.9796883333333,-87.8202,2011-09-07,2011,9,7,1
1885,41.979695,-87.8196216666667,2011-09-07,2011,9,7,1
1886,41.9797083333333,-87.819005,2011-09-07,2011,9,7,1
1887,41.9797366666667,-87.81827,2011-09-07,2011,9,7,1
1888,41.9797316666667,-87.81761999999999,2011-09-07,2011,9,7,1
1889,41.97937,-87.8170566666667,2011-09-07,2011,9,7,1
1890,41.978916666666706,-87.8171016666667,2011-09-07,2011,9,7,1
1891,41.978871666666706,-87.8176333333333,2011-09-07,2011,9,7,1
1892,41.9788583333333,-87.818335,2011-09-07,2011,9,7,1
1893,41.97882,-87.8195616666667,2011-09-07,2011,9,7,1
1894,41.9787866666667,-87.8201466666667,2011-09-07,2011,9,7,1
1895,41.978773333333294,-87.8207233333333,2011-09-07,2011,9,7,1
1896,41.9787483333333,-87.82136,2011-09-07,2011,9,7,1
1897,41.9787216666667,-87.8218683333333,2011-09-07,2011,9,7,1
1898,41.9786966666667,-87.8226483333333,2011-09-07,2011,9,7,1
1899,41.978685,-87.8234033333333,2011-09-07,2011,9,7,1
1900,41.9784116666667,-87.8240583333333,2011-09-07,2011,9,7,1
1901,41.9778983333333,-87.824115,2011-09-07,2011,9,7,1
1902,41.977776666666706,-87.8236733333333,2011-09-07,2011,9,7,1
1903,41.977796666666706,-87.82303,2011-09-07,2011,9,7,1
1904,41.9778016666667,-87.822425,2011-09-07,2011,9,7,1
1905,41.9778316666667,-87.8218783333333,2011-09-07,2011,9,7,1
1906,41.977835,-87.82117833333331,2011-09-07,2011,9,7,1
1907,41.9778566666667,-87.82048499999999,2011-09-07,2011,9,7,1
1908,41.977883333333295,-87.819815,2011-09-07,2011,9,7,1
1909,41.977903333333295,-87.8192116666667,2011-09-07,2011,9,7,1
1910,41.977923333333294,-87.8185133333333,2011-09-07,2011,9,7,1
1911,41.9779433333333,-87.81781,2011-09-07,2011,9,7,1
1912,41.9779466666667,-87.8171966666667,2011-09-07,2011,9,7,1
1913,41.977506666666706,-87.8170766666667,2011-09-07,2011,9,7,1
1914,41.977081666666706,-87.8171466666667,2011-09-07,2011,9,7,1
1915,41.9770466666667,-87.81774166666669,2011-09-07,2011,9,7,1
1916,41.977033333333296,-87.8183333333333,2011-09-07,2011,9,7,1
1917,41.977011666666705,-87.8190266666667,2011-09-07,2011,9,7,1
1918,41.9769816666667,-87.8197466666667,2011-09-07,2011,9,7,1
1919,41.9769583333333,-87.82042,2011-09-07,2011,9,7,1
1920,41.976941666666704,-87.8210933333333,2011-09-07,2011,9,7,1
1921,41.976921666666705,-87.82162833333331,2011-09-07,2011,9,7,1
1922,41.976896666666704,-87.8223133333333,2011-09-07,2011,9,7,1
1923,41.976876666666705,-87.8230366666667,2011-09-07,2011,9,7,1
1924,41.976856666666706,-87.8237566666667,2011-09-07,2011,9,7,1
1925,41.9765266666667,-87.8242466666667,2011-09-07,2011,9,7,1
1926,41.975998333333294,-87.824275,2011-09-07,2011,9,7,1
1927,41.9759516666667,-87.8237033333333,2011-09-07,2011,9,7,1
1928,41.975961666666706,-87.823045,2011-09-07,2011,9,7,1
1929,41.97598,-87.8224116666667,2011-09-07,2011,9,7,1
1930,41.9759883333333,-87.821775,2011-09-07,2011,9,7,1
1931,41.976009999999995,-87.8211366666667,2011-09-07,2011,9,7,1
1932,41.97603166666671,-87.82053,2011-09-07,2011,9,7,1
1933,41.976026666666705,-87.8199433333333,2011-09-07,2011,9,7,1
1934,41.97605,-87.8194666666667,2011-09-07,2011,9,7,1
1935,41.976085,-87.818765,2011-09-07,2011,9,7,1
1936,41.976093333333296,-87.8181233333333,2011-09-07,2011,9,7,1
1937,41.976105,-87.8174466666667,2011-09-07,2011,9,7,1
1938,41.975640000000006,-87.8170666666667,2011-09-07,2011,9,7,1
1939,41.975221666666705,-87.817205,2011-09-07,2011,9,7,1
1940,41.97521333333329,-87.8177483333333,2011-09-07,2011,9,7,1
1941,41.975184999999996,-87.8183783333333,2011-09-07,2011,9,7,1
1942,41.975171666666704,-87.8190233333333,2011-09-07,2011,9,7,1
1943,41.975148333333294,-87.8194716666667,2011-09-07,2011,9,7,1
1944,41.975126666666704,-87.8201066666667,2011-09-07,2011,9,7,1
1945,41.975105,-87.8208016666667,2011-09-07,2011,9,7,1
1946,41.9750883333333,-87.821485,2011-09-07,2011,9,7,1
1947,41.97507,-87.8221,2011-09-07,2011,9,7,1
1948,41.975038333333295,-87.8228316666667,2011-09-07,2011,9,7,1
1949,41.975018333333296,-87.8235516666667,2011-09-07,2011,9,7,1
1950,41.975,-87.8241966666667,2011-09-07,2011,9,7,1
1951,41.974075,-87.8240816666667,2011-09-07,2011,9,7,1
1952,41.974101666666705,-87.82319,2011-09-07,2011,9,7,1
1953,41.974126666666706,-87.82238000000001,2011-09-07,2011,9,7,1
1954,41.9741483333333,-87.8216333333333,2011-09-07,2011,9,7,1
1955,41.974165,-87.8208483333333,2011-09-07,2011,9,7,1
1956,41.9741783333333,-87.820075,2011-09-07,2011,9,7,1
1957,41.97419,-87.8195516666667,2011-09-07,2011,9,7,1
1958,41.973808333333295,-87.8194266666667,2011-09-07,2011,9,7,1
1959,41.973476666666706,-87.8193033333333,2011-09-07,2011,9,7,1
1960,41.973485,-87.8187016666667,2011-09-07,2011,9,7,1
1961,41.9731683333333,-87.81849333333331,2011-09-07,2011,9,7,1
1962,41.972623333333296,-87.818505,2011-09-07,2011,9,7,1
1963,41.9721,-87.8185083333333,2011-09-07,2011,9,7,1
1964,41.971534999999996,-87.8185,2011-09-07,2011,9,7,1
1965,41.971056666666705,-87.81844,2011-09-07,2011,9,7,1
1966,41.971011666666705,-87.8177916666667,2011-09-07,2011,9,7,1
1967,41.97137,-87.8176083333333,2011-09-07,2011,9,7,1
1968,41.97188,-87.81759833333331,2011-09-07,2011,9,7,1
1969,41.972393333333294,-87.8175933333333,2011-09-07,2011,9,7,1
1970,41.9729233333333,-87.817575,2011-09-07,2011,9,7,1
1971,41.9733983333333,-87.8175833333333,2011-09-07,2011,9,7,1
1972,41.97354,-87.81718000000001,2011-09-07,2011,9,7,1
1973,41.9737566666667,-87.8169633333333,2011-09-07,2011,9,7,1
1974,41.974815,-87.816975,2011-09-07,2011,9,7,1
1975,41.9753266666667,-87.8169633333333,2011-09-07,2011,9,7,1
1976,41.975840000000005,-87.8169666666667,2011-09-07,2011,9,7,1
1977,41.9761,-87.8166733333333,2011-09-07,2011,9,7,1
1978,41.976113333333295,-87.8159866666667,2011-09-07,2011,9,7,1
1979,41.976558333333294,-87.81579,2011-09-07,2011,9,7,1
1980,41.976890000000004,-87.8157833333333,2011-09-07,2011,9,7,1
1981,41.9759316666667,-87.8157783333333,2011-09-07,2011,9,7,1
1982,41.975508333333295,-87.8157666666667,2011-09-07,2011,9,7,1
1983,41.974909999999994,-87.8157566666667,2011-09-07,2011,9,7,1
1984,41.97449,-87.815765,2011-09-07,2011,9,7,1
1985,41.97438,-87.8153066666667,2011-09-07,2011,9,7,1
1986,41.974470000000004,-87.81456,2011-09-07,2011,9,7,1
1987,41.974906666666705,-87.8145116666667,2011-09-07,2011,9,7,1
1988,41.9754083333333,-87.8145116666667,2011-09-07,2011,9,7,1
1989,41.975935,-87.8145016666667,2011-09-07,2011,9,7,1
1990,41.9764166666667,-87.814495,2011-09-07,2011,9,7,1
1991,41.976673333333295,-87.81449,2011-09-07,2011,9,7,1
1992,41.977090000000004,-87.8144983333333,2011-09-07,2011,9,7,1
1993,41.9773983333333,-87.8145016666667,2011-09-07,2011,9,7,1
1994,41.977768333333294,-87.814475,2011-09-07,2011,9,7,1
1995,41.9779016666667,-87.8140466666667,2011-09-07,2011,9,7,1
1996,41.9779133333333,-87.8136016666667,2011-09-07,2011,9,7,1
1997,41.977726666666705,-87.8132816666667,2011-09-07,2011,9,7,1
1998,41.97721,-87.81328,2011-09-07,2011,9,7,1
1999,41.976713333333294,-87.813275,2011-09-07,2011,9,7,1
2000,41.976186666666706,-87.8132833333333,2011-09-07,2011,9,7,1
2001,41.9756316666667,-87.81328,2011-09-07,2011,9,7,1
2002,41.975085,-87.8132766666667,2011-09-07,2011,9,7,1
2003,41.974595,-87.8132766666667,2011-09-07,2011,9,7,1
2004,41.974408333333294,-87.8129733333333,2011-09-07,2011,9,7,1
2005,41.9744266666667,-87.81231333333331,2011-09-07,2011,9,7,1
2006,41.974804999999996,-87.8120716666667,2011-09-07,2011,9,7,1
2007,41.975215000000006,-87.8120583333333,2011-09-07,2011,9,7,1
2008,41.975745,-87.8120633333333,2011-09-07,2011,9,7,1
2009,41.9761883333333,-87.812035,2011-09-07,2011,9,7,1
2010,41.976758333333294,-87.812055,2011-09-07,2011,9,7,1
2011,41.97719,-87.812045,2011-09-07,2011,9,7,1
2012,41.97764,-87.81203000000001,2011-09-07,2011,9,7,1
2013,41.978075,-87.8120166666667,2011-09-07,2011,9,7,1
2014,41.978308333333295,-87.8117066666667,2011-09-07,2011,9,7,1
2015,41.9782983333333,-87.81107166666669,2011-09-07,2011,9,7,1
2016,41.9783,-87.8104283333333,2011-09-07,2011,9,7,1
2017,41.9782066666667,-87.809915,2011-09-07,2011,9,7,1
2018,41.978155,-87.8095083333333,2011-09-07,2011,9,7,1
2019,41.9784616666667,-87.8089016666667,2011-09-07,2011,9,7,1
2020,41.978584999999995,-87.808355,2011-09-07,2011,9,7,1
2021,41.978629999999995,-87.8075666666667,2011-09-07,2011,9,7,1
2022,41.97842,-87.8072266666667,2011-09-07,2011,9,7,1
2023,41.977926666666704,-87.8072916666667,2011-09-07,2011,9,7,1
2024,41.9779166666667,-87.8078683333333,2011-09-07,2011,9,7,1
2025,41.97782,-87.8083683333333,2011-09-07,2011,9,7,1
